Match_ID,Season,Match_Date,Home_Team,Away_Team,Venue_City,Home_Formation,Away_Formation,Home_Possession_Pct,Away_Possession_Pct,Home_Shots_On_Target,Away_Shots_On_Target,Home_Goals,Away_Goals,Home_Foreign_Goal_Contribution,Home_Indian_Goal_Contribution,Away_Foreign_Goal_Contribution,Away_Indian_Goal_Contribution,Home_Corners,Away_Corners,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Indian_Player_Rating_Avg,Home_Foreign_Player_Rating_Avg,Away_Indian_Player_Rating_Avg,Away_Foreign_Player_Rating_Avg,Home_Squad_Market_Value_Cr,Home_Foreign_Player_Market_Value_Cr,Away_Squad_Market_Value_Cr,Away_Foreign_Player_Market_Value_Cr,Home_Foreign_Clearances_Tackles,Home_Indian_Clearances_Tackles,Away_Foreign_Clearances_Tackles,Away_Indian_Clearances_Tackles,Home_Foreign_Big_Chances_Created,Home_Indian_Big_Chances_Created,Away_Foreign_Big_Chances_Created,Away_Indian_Big_Chances_Created,Home_Foreign_Big_Chances_Missed,Home_Indian_Big_Chances_Missed,Away_Foreign_Big_Chances_Missed,Away_Indian_Big_Chances_Missed,Home_Foreign_Interception_Rate,Home_Indian_Interception_Rate,Away_Foreign_Interception_Rate,Away_Indian_Interception_Rate,Home_Injury_Count,Away_Injury_Count,Weather_Condition,Pitch_Condition,Match_Condition,Home_Fatigue_Index,Away_Fatigue_Index,Home_Team_Chemistry_Score,Away_Team_Chemistry_Score,H2H_Home_Wins_Last5,H2H_Away_Wins_Last5,Referee_Strictness_Index,Home_Recent_Form_Pts,Away_Recent_Form_Pts,Home_Set_Piece_Conversion_Pct,Away_Set_Piece_Conversion_Pct,Key_Player_Missing_Side,Home_Foreign_Player_Ratio,Away_Foreign_Player_Ratio,Match_Result,Home_Points,Away_Points
ISL00239,2017-18,2017-11-07,Punjab FC,FC Goa,Mohali,4-3-3,3-4-3,47.2,52.8,6,7,1,2,0,1,1,1,10,7,1,4,0,0,7.34,7.23,7.34,6.91,60.9,37.0,43.0,23.0,9,15,7,11,1,2,1,1,2,3,1,2,36.9,26.8,54.8,35.1,1,0,Overcast,Average,Day,9.9,2.4,5.83,7.15,0,1,5.8,11,4,16.0,24.3,,0.4,0.42,Away_Win,0,3
ISL00240,2017-18,2017-11-08,NorthEast United FC,East Bengal FC,Guwahati,3-4-3,4-3-3,56.7,43.3,5,9,1,2,0,1,2,0,9,4,2,1,0,0,6.48,7.04,5.79,6.13,45.1,23.2,29.1,15.0,12,13,7,10,2,0,0,1,3,1,0,2,46.4,45.5,19.4,29.0,1,0,Overcast,Good,Day,5.2,3.4,9.53,6.12,2,2,2.2,13,4,17.7,22.3,,0.43,0.46,Away_Win,0,3
ISL00241,2017-18,2017-11-09,Punjab FC,Hyderabad FC,Mohali,4-3-3,5-3-2,56.8,43.2,2,4,1,1,1,0,0,1,4,5,5,2,0,0,7.24,6.93,6.84,7.22,50.5,33.4,49.2,29.7,7,16,15,15,3,2,1,0,3,2,1,0,16.0,31.4,35.1,18.1,1,2,Humid,Poor,Night,9.5,9.2,5.4,6.59,3,0,1.8,8,5,24.8,6.9,,0.31,0.41,Draw,1,1
ISL00242,2017-18,2017-11-13,Hyderabad FC,Kerala Blasters,Hyderabad,3-5-2,3-4-3,70.0,30.0,11,2,4,1,2,2,1,0,5,10,3,0,0,0,6.87,6.77,6.67,6.85,57.6,32.0,43.9,22.4,12,18,12,11,1,1,0,0,1,2,1,1,49.0,33.7,49.6,17.7,0,0,Overcast,Good,Night,3.5,1.4,8.93,4.92,1,1,3.7,5,3,19.3,8.7,,0.46,0.37,Home_Win,3,0
ISL00243,2017-18,2017-11-13,Chennaiyin FC,Odisha FC,Chennai,5-3-2,5-3-2,63.4,36.6,4,4,0,1,0,0,1,0,8,4,3,1,0,0,6.8,6.61,6.87,6.77,37.6,25.3,50.2,34.8,7,17,9,15,1,0,1,0,3,1,1,1,42.4,28.2,24.9,18.0,1,0,Overcast,Good,Night,1.7,9.8,5.08,8.32,3,1,8.6,3,12,17.8,22.7,Both,0.34,0.44,Away_Win,0,3
ISL00244,2017-18,2017-11-14,Kerala Blasters,FC Goa,Kochi,4-3-3,3-5-2,45.0,55.0,2,4,0,2,0,0,1,1,6,3,0,1,0,0,7.05,6.41,7.24,6.91,44.5,29.3,40.7,20.9,10,11,9,16,1,0,2,2,1,0,5,2,37.6,34.2,38.8,35.8,1,1,Clear,Good,Day,9.5,9.3,6.72,7.67,1,2,1.3,3,7,28.3,18.1,,0.31,0.37,Away_Win,0,3
ISL00245,2017-18,2017-11-14,NorthEast United FC,Jamshedpur FC,Guwahati,4-4-2,3-4-3,48.9,51.1,2,11,2,1,1,1,1,0,7,5,1,3,0,0,6.37,6.44,6.96,7.56,55.1,26.2,51.9,36.2,9,18,9,9,1,2,4,3,1,2,5,3,41.4,53.1,53.8,39.4,2,2,Clear,Good,Night,5.1,6.1,6.4,6.27,0,3,6.8,10,9,16.7,26.5,,0.37,0.35,Home_Win,3,0
ISL00246,2017-18,2017-11-15,Bengaluru FC,Chennaiyin FC,Bengaluru,4-2-3-1,5-3-2,51.9,48.1,6,4,2,2,1,1,2,0,4,5,0,1,0,0,6.74,6.52,7.52,7.22,22.9,14.0,51.3,25.2,12,4,12,10,2,1,3,2,3,1,3,2,19.3,44.5,21.2,25.9,1,1,Humid,Good,Night,5.1,2.1,6.26,7.46,1,1,1.7,4,3,12.1,11.1,Away,0.35,0.38,Draw,1,1
ISL00247,2017-18,2017-11-19,Mumbai City FC,Kerala Blasters,Mumbai,4-2-3-1,3-5-2,53.6,46.4,7,4,0,4,0,0,3,1,7,15,3,3,0,0,6.09,7.06,7.3,7.04,33.6,17.7,59.1,40.6,8,14,12,16,1,2,1,1,2,3,2,1,53.2,24.5,49.0,24.5,1,2,Clear,Good,Night,9.5,1.6,4.75,7.62,2,3,3.3,9,3,25.0,11.8,,0.31,0.4,Away_Win,0,3
ISL00248,2017-18,2017-11-20,Odisha FC,Jamshedpur FC,Bhubaneswar,3-5-2,4-3-3,51.4,48.6,3,1,0,0,0,0,0,0,6,8,1,1,0,0,6.37,6.59,7.1,7.56,35.5,22.7,61.6,28.7,3,10,4,11,2,2,2,0,2,2,2,4,22.9,43.7,42.2,47.5,1,1,Overcast,Average,Night,5.5,6.4,7.51,6.16,1,1,9.4,12,6,19.7,22.5,Both,0.41,0.47,Draw,1,1
ISL00249,2017-18,2017-11-24,NorthEast United FC,Kerala Blasters,Guwahati,4-4-2,3-5-2,48.8,51.2,9,7,4,1,4,0,0,1,4,6,4,2,0,0,7.47,7.38,6.1,7.02,69.2,40.5,46.3,20.9,11,11,11,19,2,0,3,1,2,0,3,1,38.1,17.7,25.6,25.7,3,1,Clear,Good,Night,0.1,8.4,6.61,7.2,2,1,3.1,12,6,11.3,16.7,Away,0.48,0.33,Home_Win,3,0
ISL00250,2017-18,2017-11-26,East Bengal FC,NorthEast United FC,Kolkata,4-3-3,4-3-3,49.4,50.6,5,7,2,3,2,0,2,1,6,5,2,0,0,0,6.85,8.61,7.02,5.88,38.5,21.7,21.8,10.3,5,14,12,9,0,0,1,1,0,1,2,1,51.1,52.4,49.6,42.0,1,1,Clear,Good,Night,9.9,5.0,6.6,6.87,3,1,8.8,4,12,5.5,22.0,,0.41,0.33,Away_Win,0,3
ISL00251,2017-18,2017-11-28,Hyderabad FC,Bengaluru FC,Hyderabad,3-4-3,4-2-3-1,41.8,58.2,5,4,0,2,0,0,2,0,6,5,0,2,0,0,7.65,7.21,7.09,7.37,52.1,35.1,40.1,25.1,5,15,8,11,2,2,4,0,3,3,5,0,19.3,39.2,25.6,50.2,0,0,Overcast,Good,Night,7.8,8.9,4.2,6.67,0,1,1.8,8,5,6.4,14.4,,0.39,0.42,Away_Win,0,3
ISL00252,2017-18,2017-11-30,Mumbai City FC,ATK Mohun Bagan,Mumbai,3-5-2,4-3-3,58.9,41.1,5,2,3,0,1,2,0,0,4,7,2,4,0,0,6.47,6.2,6.89,6.74,52.6,24.4,34.4,17.5,9,8,8,18,2,1,2,0,3,1,2,0,25.0,23.0,42.6,49.1,1,0,Humid,Good,Night,4.5,8.7,6.07,8.21,2,3,2.8,9,4,9.2,19.4,,0.39,0.43,Home_Win,3,0
ISL00253,2017-18,2017-12-02,Punjab FC,FC Goa,Mohali,5-3-2,4-2-3-1,53.6,46.4,5,4,2,0,2,0,0,0,5,5,1,2,0,0,5.67,5.96,5.77,7.33,50.2,29.6,41.7,21.6,13,11,5,13,1,1,0,1,1,2,3,1,15.5,52.4,28.1,28.9,1,2,Clear,Average,Night,4.3,4.6,9.07,6.56,0,2,6.1,8,7,7.4,25.9,Home,0.45,0.39,Home_Win,3,0
ISL00254,2017-18,2017-12-05,Kerala Blasters,Chennaiyin FC,Kochi,4-4-2,4-4-2,45.3,54.7,2,2,2,0,1,1,0,0,4,1,1,3,0,0,7.36,7.58,6.9,7.68,38.5,20.5,54.4,33.6,10,12,4,19,3,0,1,0,4,1,3,0,44.4,42.3,28.8,32.1,2,0,Humid,Good,Day,9.0,1.8,7.93,7.39,0,2,1.7,3,4,12.1,18.0,,0.47,0.44,Home_Win,3,0
ISL00255,2017-18,2017-12-05,FC Goa,Hyderabad FC,Goa,4-4-2,4-4-2,49.8,50.2,7,1,0,0,0,0,0,0,3,4,2,5,0,1,6.41,6.67,7.71,7.52,35.9,16.5,46.4,21.2,9,9,7,15,1,0,1,1,1,1,1,2,24.8,45.8,23.2,22.9,1,1,Overcast,Good,Night,4.3,4.0,4.17,7.54,0,0,7.0,7,7,16.8,24.5,,0.43,0.31,Draw,1,1
ISL00256,2017-18,2017-12-14,ATK Mohun Bagan,East Bengal FC,Kolkata,5-3-2,5-3-2,52.4,47.6,4,4,1,1,1,0,1,0,4,5,2,3,0,0,6.41,6.72,5.94,6.59,68.5,43.7,35.5,20.8,6,4,11,8,4,1,2,3,4,2,3,3,45.2,32.7,29.8,21.1,2,1,Humid,Average,Night,8.1,1.6,5.57,6.32,0,3,8.9,4,4,8.3,8.1,Home,0.4,0.36,Draw,1,1
ISL00257,2017-18,2017-12-14,Chennaiyin FC,Odisha FC,Chennai,4-4-2,5-3-2,49.9,50.1,5,4,0,2,0,0,2,0,2,2,2,2,0,0,7.36,7.52,6.87,6.45,27.8,16.4,46.3,25.5,10,17,12,7,1,1,4,1,2,2,5,3,44.8,38.2,42.3,36.7,2,1,Rainy,Good,Night,6.6,1.6,6.35,6.77,3,2,3.6,4,10,26.3,16.5,,0.3,0.4,Away_Win,0,3
ISL00258,2017-18,2017-12-19,Odisha FC,Bengaluru FC,Bhubaneswar,3-4-3,3-4-3,59.4,40.6,3,6,2,5,1,1,5,0,2,4,1,2,0,0,6.8,6.14,7.18,8.08,33.9,22.8,42.5,20.8,15,8,5,10,2,1,2,2,2,1,3,2,27.9,46.5,47.9,49.2,0,0,Clear,Average,Day,2.2,2.0,6.38,6.57,1,2,3.2,13,8,28.3,23.9,,0.46,0.32,Away_Win,0,3
ISL00259,2017-18,2017-12-20,NorthEast United FC,Mumbai City FC,Guwahati,5-3-2,5-3-2,47.3,52.7,12,3,4,1,4,0,0,1,4,0,1,3,0,0,6.33,6.58,6.53,7.45,53.5,32.1,80.1,54.3,10,17,10,17,1,0,1,1,1,1,1,1,43.5,43.3,38.2,25.1,0,2,Clear,Good,Night,2.7,6.7,5.55,7.82,2,1,5.4,12,9,14.5,23.0,,0.48,0.3,Home_Win,3,0
ISL00260,2017-18,2017-12-20,Hyderabad FC,ATK Mohun Bagan,Hyderabad,3-4-3,4-2-3-1,49.0,51.0,4,6,1,0,1,0,0,0,6,2,1,1,0,0,6.6,7.23,5.94,8.26,43.8,23.4,43.2,23.3,12,11,16,15,0,1,3,0,0,2,3,1,15.2,24.7,35.1,36.9,2,1,Rainy,Good,Night,8.8,4.6,5.84,7.5,0,1,4.8,5,2,23.8,18.7,,0.38,0.46,Home_Win,3,0
ISL00261,2017-18,2017-12-22,ATK Mohun Bagan,NorthEast United FC,Kolkata,4-4-2,3-5-2,49.2,50.8,4,4,4,1,3,1,0,1,3,9,4,5,0,0,6.69,7.39,6.85,6.77,35.8,24.9,46.2,24.2,7,13,12,8,1,2,3,1,1,2,3,1,16.2,39.2,26.7,36.7,0,0,Humid,Average,Night,9.9,7.6,6.1,7.31,0,1,8.8,2,12,21.1,28.7,Home,0.36,0.42,Home_Win,3,0
ISL00262,2017-18,2017-12-23,East Bengal FC,Mumbai City FC,Kolkata,5-3-2,3-4-3,65.5,34.5,6,8,1,3,1,0,2,1,6,7,5,3,0,0,6.24,6.28,6.67,6.52,44.4,21.3,53.3,33.2,13,16,12,8,2,1,3,0,2,1,3,1,54.3,42.5,38.5,16.2,3,1,Rainy,Good,Night,5.8,4.4,8.19,6.51,3,1,3.3,4,6,9.9,18.6,,0.42,0.42,Away_Win,0,3
ISL00263,2017-18,2017-12-23,NorthEast United FC,Jamshedpur FC,Guwahati,3-5-2,3-4-3,30.0,70.0,4,5,0,2,0,0,2,0,3,3,4,2,0,0,6.75,7.78,5.98,7.34,36.8,17.0,40.6,27.0,11,9,8,15,1,2,2,0,1,2,3,0,32.0,21.1,38.7,29.8,1,0,Humid,Good,Night,9.5,1.4,8.14,6.6,1,3,1.3,12,4,23.0,12.0,Away,0.44,0.41,Away_Win,0,3
ISL00264,2017-18,2017-12-25,East Bengal FC,Hyderabad FC,Kolkata,3-4-3,4-2-3-1,41.0,59.0,6,5,1,2,0,1,1,1,4,5,6,1,0,0,5.87,7.26,6.89,7.84,51.6,32.7,39.2,19.9,9,10,8,12,0,1,1,0,0,1,1,0,32.8,28.6,46.3,49.5,1,1,Humid,Good,Night,7.9,8.1,6.34,5.41,1,1,6.8,4,8,29.8,20.6,Home,0.31,0.3,Away_Win,0,3
ISL00265,2017-18,2017-12-26,Mumbai City FC,Hyderabad FC,Mumbai,4-4-2,3-5-2,54.0,46.0,4,6,0,1,0,0,1,0,4,5,1,2,0,0,6.12,7.22,6.87,7.24,45.9,24.9,29.7,14.3,7,12,10,9,1,0,3,2,3,0,3,4,41.7,26.2,53.1,48.7,1,0,Humid,Average,Day,7.3,7.5,5.42,6.06,1,2,5.7,9,10,14.0,5.4,,0.41,0.32,Away_Win,0,3
ISL00266,2017-18,2017-12-29,Kerala Blasters,ATK Mohun Bagan,Kochi,3-5-2,3-5-2,58.6,41.4,8,9,2,3,0,2,1,2,7,5,3,0,0,0,6.83,6.4,7.58,7.66,26.6,14.4,41.2,28.4,18,13,10,9,3,1,3,0,4,3,3,0,41.7,49.8,30.3,42.5,1,1,Overcast,Good,Night,9.5,5.8,5.55,6.61,0,0,5.1,6,4,27.0,27.4,Both,0.35,0.34,Away_Win,0,3
ISL00267,2017-18,2017-12-29,Jamshedpur FC,Hyderabad FC,Jamshedpur,3-5-2,4-4-2,43.5,56.5,3,5,1,1,0,1,1,0,3,3,4,1,0,0,7.29,6.93,6.86,6.9,49.1,32.9,32.8,18.3,9,14,16,12,1,3,1,1,1,3,2,3,48.3,19.4,18.7,25.5,0,1,Humid,Good,Day,7.3,2.4,7.87,7.98,3,1,3.6,4,10,14.4,25.4,,0.34,0.32,Draw,1,1
ISL00268,2017-18,2017-12-30,ATK Mohun Bagan,East Bengal FC,Kolkata,3-5-2,3-5-2,47.3,52.7,6,6,2,0,2,0,0,0,3,8,6,3,0,0,6.65,7.0,7.41,6.99,73.1,38.9,46.6,27.2,5,14,9,13,2,4,3,1,3,4,4,2,32.2,28.5,17.8,20.4,3,0,Clear,Good,Night,7.9,8.4,8.27,9.58,0,3,6.7,7,4,16.0,22.0,Home,0.32,0.49,Home_Win,3,0
ISL00269,2017-18,2018-01-01,Odisha FC,Punjab FC,Bhubaneswar,3-4-3,4-2-3-1,55.6,44.4,8,4,3,3,1,2,2,1,10,3,3,3,0,0,7.08,7.1,6.42,7.34,67.3,45.2,57.2,32.3,11,7,6,12,1,2,2,1,3,2,4,2,30.9,35.3,38.7,31.3,2,0,Overcast,Average,Night,0.4,3.6,7.64,8.45,0,1,6.9,10,10,15.9,21.3,,0.31,0.34,Draw,1,1
ISL00270,2017-18,2018-01-06,Bengaluru FC,Hyderabad FC,Bengaluru,3-4-3,4-2-3-1,53.5,46.5,7,4,3,0,2,1,0,0,6,7,1,2,0,0,6.8,7.01,7.09,6.85,34.8,21.3,52.3,34.4,2,6,7,15,0,1,3,0,0,1,4,0,20.4,25.3,31.7,26.8,2,0,Rainy,Good,Night,2.2,0.2,6.83,6.28,2,0,8.8,10,11,21.1,10.7,Away,0.33,0.43,Home_Win,3,0
ISL00271,2017-18,2018-01-10,Jamshedpur FC,Chennaiyin FC,Jamshedpur,4-4-2,3-4-3,50.6,49.4,12,4,2,0,2,0,0,0,8,3,3,5,0,0,7.0,8.12,6.72,7.05,20.2,10.8,43.2,24.1,3,16,8,16,0,0,1,1,0,1,1,1,15.7,53.5,23.5,31.4,0,0,Overcast,Average,Day,4.4,3.1,7.32,8.71,1,1,7.9,5,4,23.4,25.4,,0.31,0.31,Home_Win,3,0
ISL00272,2017-18,2018-01-10,FC Goa,Bengaluru FC,Goa,5-3-2,3-5-2,62.5,37.5,3,7,0,0,0,0,0,0,5,4,1,0,0,0,6.07,7.0,7.3,6.53,26.2,12.2,35.9,22.9,11,15,7,10,2,2,2,0,2,2,4,0,34.9,34.5,18.3,15.6,1,1,Rainy,Good,Day,6.1,8.8,6.86,7.12,0,2,1.4,7,13,29.2,22.6,,0.37,0.33,Draw,1,1
ISL00273,2017-18,2018-01-11,NorthEast United FC,East Bengal FC,Guwahati,3-5-2,3-5-2,46.6,53.4,7,4,1,1,1,0,1,0,7,5,4,4,0,0,6.85,7.17,6.23,6.86,45.9,23.5,59.2,34.4,12,14,3,15,2,1,5,0,2,2,5,0,41.5,50.7,45.8,36.5,1,2,Overcast,Good,Day,8.6,9.1,7.31,7.35,2,2,7.7,9,1,20.8,22.0,,0.46,0.43,Draw,1,1
ISL00274,2017-18,2018-01-12,Odisha FC,Bengaluru FC,Bhubaneswar,3-4-3,4-2-3-1,48.1,51.9,6,5,0,0,0,0,0,0,4,1,2,3,0,0,6.81,7.42,7.31,6.78,47.4,32.8,51.9,24.4,7,11,14,12,3,4,0,2,4,5,2,2,39.0,52.2,29.0,44.2,1,0,Rainy,Good,Night,4.5,3.6,6.78,6.33,1,3,9.1,8,11,5.9,28.8,,0.43,0.49,Draw,1,1
ISL00275,2017-18,2018-01-12,Punjab FC,NorthEast United FC,Mohali,5-3-2,4-2-3-1,48.5,51.5,7,6,1,1,1,0,1,0,4,4,3,6,0,0,6.71,6.97,6.42,7.23,45.8,25.3,44.7,25.8,10,10,10,12,1,2,2,0,4,3,3,0,31.0,52.6,30.1,42.4,0,0,Rainy,Good,Night,8.9,9.1,7.5,8.66,1,0,7.7,8,7,21.5,25.7,,0.44,0.41,Draw,1,1
ISL00276,2017-18,2018-01-15,ATK Mohun Bagan,Mumbai City FC,Kolkata,3-4-3,3-4-3,52.9,47.1,5,7,1,3,0,1,1,2,2,5,3,6,0,0,6.91,7.38,7.56,6.89,37.3,18.3,48.3,32.1,4,19,11,17,1,0,1,0,2,1,2,0,22.8,50.2,24.1,53.8,1,0,Overcast,Average,Night,4.7,0.2,6.36,6.21,2,3,8.7,10,6,25.1,21.5,,0.36,0.4,Away_Win,0,3
ISL00277,2017-18,2018-01-18,Punjab FC,East Bengal FC,Mohali,4-3-3,4-4-2,55.7,44.3,4,11,0,1,0,0,0,1,4,4,4,5,0,0,5.71,6.77,6.55,7.93,36.2,19.0,44.0,25.6,12,15,7,15,1,1,2,1,3,1,3,2,18.9,37.1,25.5,17.4,1,4,Humid,Poor,Day,5.3,9.6,8.01,7.32,2,1,9.7,6,2,12.5,26.5,Away,0.49,0.45,Away_Win,0,3
ISL00278,2017-18,2018-01-19,East Bengal FC,Hyderabad FC,Kolkata,4-4-2,4-3-3,63.7,36.3,2,8,4,1,1,3,1,0,4,4,1,1,0,0,7.53,7.36,7.34,6.57,54.3,36.6,32.9,18.0,5,11,12,12,2,4,4,3,2,5,4,3,33.0,26.9,46.9,54.9,1,3,Clear,Good,Night,8.3,6.2,6.56,5.7,1,2,5.9,4,10,20.9,19.7,,0.48,0.48,Home_Win,3,0
ISL00279,2017-18,2018-01-20,East Bengal FC,NorthEast United FC,Kolkata,3-5-2,4-2-3-1,63.4,36.6,4,7,0,2,0,0,2,0,4,7,1,5,0,0,7.1,6.0,6.04,7.13,33.8,16.6,10.0,4.6,9,14,9,11,1,1,1,3,2,1,1,3,25.9,27.0,21.3,46.6,3,1,Clear,Good,Night,6.9,3.8,8.62,5.12,2,2,1.3,7,5,18.4,28.1,,0.42,0.49,Away_Win,0,3
ISL00280,2017-18,2018-01-20,East Bengal FC,Hyderabad FC,Kolkata,3-5-2,3-5-2,45.5,54.5,9,3,1,3,0,1,1,2,2,8,3,1,0,0,6.28,5.96,7.12,6.94,12.2,7.9,45.9,28.7,4,16,7,9,0,0,1,0,1,0,1,1,15.7,28.1,41.7,46.3,1,1,Overcast,Average,Night,7.5,1.2,8.39,6.33,2,2,4.2,7,7,14.8,24.8,Home,0.36,0.4,Away_Win,0,3
ISL00281,2017-18,2018-01-20,FC Goa,Bengaluru FC,Goa,5-3-2,3-5-2,36.4,63.6,8,4,1,0,1,0,0,0,1,6,3,4,0,0,7.02,6.68,7.32,7.52,62.7,30.3,55.9,30.6,11,11,11,19,1,1,0,2,1,2,1,4,16.7,42.6,44.5,28.4,1,1,Overcast,Average,Night,4.4,7.0,8.31,5.98,0,2,8.0,8,11,23.0,21.4,,0.33,0.35,Home_Win,3,0
ISL00282,2017-18,2018-01-21,Chennaiyin FC,Kerala Blasters,Chennai,4-4-2,4-4-2,52.3,47.7,4,3,1,2,1,0,1,1,4,8,1,1,0,0,7.03,7.26,6.77,8.01,29.2,20.2,57.3,30.4,12,9,10,7,2,1,1,2,3,2,1,3,22.0,29.3,38.0,35.1,0,3,Humid,Average,Night,4.9,1.1,7.99,5.06,2,1,4.1,1,6,9.1,10.8,,0.32,0.48,Away_Win,0,3
ISL00283,2017-18,2018-01-23,Odisha FC,Jamshedpur FC,Bhubaneswar,4-4-2,3-5-2,42.6,57.4,3,6,1,1,1,0,0,1,5,4,3,2,0,0,6.86,7.28,5.61,7.02,51.8,30.2,43.0,23.3,9,11,5,18,0,0,1,0,0,0,1,1,18.5,19.7,25.1,19.8,0,0,Rainy,Good,Day,6.2,0.7,6.24,9.77,1,1,4.8,6,8,5.5,29.6,Home,0.37,0.46,Draw,1,1
ISL00284,2017-18,2018-01-26,Kerala Blasters,FC Goa,Kochi,3-5-2,3-4-3,65.5,34.5,13,6,2,3,0,2,1,2,7,10,0,0,0,0,6.83,7.27,6.64,6.93,32.5,15.0,46.0,25.5,9,12,7,17,4,2,3,0,5,2,4,0,53.8,36.4,32.0,51.1,3,2,Overcast,Good,Day,6.0,4.1,6.05,6.54,1,2,6.0,9,8,23.1,27.6,,0.48,0.4,Away_Win,0,3
ISL00285,2017-18,2018-01-26,Bengaluru FC,Mumbai City FC,Bengaluru,4-2-3-1,4-3-3,43.5,56.5,2,3,0,1,0,0,0,1,7,5,5,2,0,0,6.64,6.56,7.49,7.6,29.7,20.3,20.8,11.1,9,20,9,12,4,2,3,1,4,2,4,1,35.3,44.1,21.9,45.7,1,1,Overcast,Good,Day,1.6,7.8,8.04,5.95,1,2,2.0,8,9,26.0,24.4,Both,0.37,0.43,Away_Win,0,3
ISL00286,2017-18,2018-01-27,East Bengal FC,NorthEast United FC,Kolkata,3-4-3,3-5-2,49.6,50.4,5,5,4,1,3,1,1,0,6,7,1,4,0,0,6.02,6.76,7.29,5.82,48.7,26.3,34.2,17.9,12,15,9,14,1,2,3,0,1,2,3,0,31.1,48.1,19.6,49.0,1,0,Clear,Good,Night,5.7,8.4,8.56,7.73,1,3,1.6,7,5,28.0,7.0,,0.48,0.4,Home_Win,3,0
ISL00287,2017-18,2018-02-04,Chennaiyin FC,Punjab FC,Chennai,4-3-3,3-4-3,53.2,46.8,7,3,2,1,1,1,1,0,3,5,3,3,0,0,6.76,7.36,6.41,7.17,58.3,36.9,33.8,19.1,10,15,10,14,4,1,3,3,4,3,3,4,15.5,27.8,30.5,20.4,1,0,Humid,Good,Night,6.1,9.0,5.4,5.87,3,1,8.5,1,6,23.5,28.3,Home,0.33,0.33,Home_Win,3,0
ISL00288,2017-18,2018-02-05,Jamshedpur FC,Kerala Blasters,Jamshedpur,4-4-2,4-3-3,45.9,54.1,4,7,2,1,0,2,1,0,5,4,3,2,0,0,7.64,7.45,7.33,6.78,54.9,31.9,54.6,25.2,6,13,6,10,1,1,1,4,3,1,2,4,48.6,30.3,46.1,19.4,0,1,Humid,Average,Day,0.8,5.7,7.62,6.62,2,1,3.1,9,6,12.1,7.8,,0.43,0.35,Home_Win,3,0
ISL00289,2017-18,2018-02-06,Hyderabad FC,ATK Mohun Bagan,Hyderabad,3-5-2,5-3-2,46.2,53.8,4,6,3,2,1,2,1,1,5,6,5,2,0,0,6.15,6.37,7.22,5.57,32.9,15.6,61.8,31.3,11,15,3,13,2,0,2,1,2,1,2,1,20.5,51.4,49.5,50.8,2,3,Rainy,Good,Night,4.7,3.5,6.59,8.21,1,1,7.7,7,9,29.8,20.3,,0.39,0.32,Home_Win,3,0
ISL00290,2017-18,2018-02-08,Jamshedpur FC,Bengaluru FC,Jamshedpur,5-3-2,4-4-2,30.9,69.1,6,10,2,1,2,0,0,1,5,5,1,2,0,0,7.01,7.01,6.46,7.56,44.5,21.2,29.2,16.3,9,13,8,12,2,1,1,2,2,2,2,3,23.4,46.7,17.0,15.1,1,0,Clear,Good,Night,0.2,6.1,4.68,6.34,1,2,8.3,11,5,11.7,27.1,,0.31,0.49,Home_Win,3,0
ISL00291,2017-18,2018-02-08,Punjab FC,Hyderabad FC,Mohali,5-3-2,4-2-3-1,61.4,38.6,2,12,1,2,1,0,1,1,8,5,5,6,0,0,6.91,6.91,7.47,6.42,42.3,20.6,46.7,31.3,9,12,11,21,3,2,0,4,4,2,0,4,45.5,45.6,51.2,16.0,0,2,Overcast,Average,Day,5.4,1.8,6.47,8.65,3,0,5.2,5,7,8.7,23.1,Away,0.34,0.45,Away_Win,0,3
ISL00292,2017-18,2018-02-12,Mumbai City FC,Bengaluru FC,Mumbai,3-5-2,3-4-3,64.9,35.1,13,3,1,0,1,0,0,0,8,4,3,2,0,0,6.61,7.6,7.54,7.71,46.5,22.8,36.6,20.4,6,14,14,11,1,0,0,2,1,1,0,3,46.6,44.2,28.7,37.1,3,0,Clear,Average,Day,9.3,1.5,6.9,7.58,3,1,7.4,9,2,8.3,21.7,,0.48,0.39,Home_Win,3,0
ISL00293,2017-18,2018-02-13,East Bengal FC,Jamshedpur FC,Kolkata,3-5-2,4-3-3,61.8,38.2,9,5,1,2,1,0,2,0,8,3,6,3,0,0,5.93,6.9,6.38,6.4,41.6,19.3,34.6,20.4,15,9,9,15,1,0,0,0,2,1,0,1,37.0,27.9,15.6,45.4,0,1,Humid,Good,Day,1.0,4.2,7.02,7.27,1,0,8.3,9,11,26.8,29.3,Home,0.45,0.42,Away_Win,0,3
ISL00294,2017-18,2018-02-14,Bengaluru FC,Odisha FC,Bengaluru,5-3-2,4-4-2,48.2,51.8,7,5,4,3,3,1,2,1,8,5,1,1,0,0,7.06,8.01,6.1,7.58,40.7,18.8,36.9,24.8,10,13,6,11,3,1,1,0,4,3,1,0,47.7,22.4,49.9,22.1,0,0,Clear,Good,Night,7.6,1.6,5.9,6.73,3,1,7.0,1,6,10.6,11.0,,0.41,0.41,Home_Win,3,0
