Match_ID,Season,Match_Date,Home_Team,Away_Team,Venue_City,Home_Formation,Away_Formation,Home_Indian_Player_Rating_Avg,Home_Foreign_Player_Rating_Avg,Away_Indian_Player_Rating_Avg,Away_Foreign_Player_Rating_Avg,Home_Squad_Market_Value_Cr,Home_Foreign_Player_Market_Value_Cr,Away_Squad_Market_Value_Cr,Away_Foreign_Player_Market_Value_Cr,Home_Foreign_Clearances_Tackles,Home_Indian_Clearances_Tackles,Away_Foreign_Clearances_Tackles,Away_Indian_Clearances_Tackles,Home_Foreign_Big_Chances_Created,Home_Indian_Big_Chances_Created,Away_Foreign_Big_Chances_Created,Away_Indian_Big_Chances_Created,Home_Foreign_Big_Chances_Missed,Home_Indian_Big_Chances_Missed,Away_Foreign_Big_Chances_Missed,Away_Indian_Big_Chances_Missed,Home_Foreign_Interception_Rate,Home_Indian_Interception_Rate,Away_Foreign_Interception_Rate,Away_Indian_Interception_Rate,Home_Injury_Count,Away_Injury_Count,Weather_Condition,Pitch_Condition,Match_Condition,Home_Fatigue_Index,Away_Fatigue_Index,Home_Team_Chemistry_Score,Away_Team_Chemistry_Score,H2H_Home_Wins_Last5,H2H_Away_Wins_Last5,Referee_Strictness_Index,Home_Recent_Form_Pts,Away_Recent_Form_Pts,Home_Set_Piece_Conversion_Pct,Away_Set_Piece_Conversion_Pct,Key_Player_Missing_Side,Home_Foreign_Player_Ratio,Away_Foreign_Player_Ratio,Market_Value_Difference,Market_Value_Ratio,Foreign_Market_Value_Difference,Indian_Market_Value_Difference,Indian_Rating_Difference,Foreign_Rating_Difference,Overall_Rating_Difference,Fatigue_Difference,Chemistry_Difference,Form_Difference,H2H_Wins_Difference,Set_Piece_Conversion_Diff,Foreign_Player_Ratio_Diff,Injury_Count_Diff,Clearance_Tackle_Foreign_Diff,Clearance_Tackle_Indian_Diff,Big_Chance_Created_Foreign_Diff,Big_Chance_Created_Indian_Diff,Big_Chance_Missed_Foreign_Diff,Big_Chance_Missed_Indian_Diff,Interception_Rate_Foreign_Diff,Interception_Rate_Indian_Diff,Home_Historical_Win_Rate,Away_Historical_Win_Rate,Historical_Win_Rate_Diff,Home_Venue_Win_Rate,Away_Venue_Win_Rate,Home_Rolling_Goal_Diff,Away_Rolling_Goal_Diff,Rolling_Goal_Diff_Differential,H2H_Prior_Home_Win_Rate,H2H_Prior_Draw_Rate,H2H_Prior_Away_Win_Rate,Home_Days_Rest,Away_Days_Rest,Days_Rest_Diff,Match_Result
ISL00115,2016-17,2016-10-12,Kerala Blasters,East Bengal FC,Kochi,4-3-3,3-5-2,7.43,7.08,7.27,6.47,44.7,29.4,37.5,22.4,10,11,8,11,2,0,0,1,2,1,1,2,40.9,54.6,41.6,19.7,4,1,Clear,Average,Night,6.0,0.3,7.9,5.54,2,1,2.6,7,15,14.1,15.8,,0.42,0.31,7.200000000000003,1.191999682133418,7.0,0.20000000000000284,0.16000000000000014,0.6100000000000003,0.3850000000000007,5.7,2.3600000000000003,-8,1,-1.700000000000001,0.10999999999999999,3,2,0,2,-1,1,-1,-0.7000000000000028,34.900000000000006,0.48,0.5789,-0.09889999999999999,0.625,0.5,0.8,1.1,-0.30000000000000004,0.6667,0.0,0.3333,8,9,-1,Away_Win
ISL00116,2016-17,2016-10-14,Bengaluru FC,Jamshedpur FC,Bengaluru,4-4-2,4-3-3,7.38,7.35,6.93,6.34,40.5,27.8,55.8,35.3,9,10,5,10,1,1,0,0,3,1,2,2,43.0,30.7,49.5,31.5,1,3,Clear,Average,Night,5.3,8.8,7.05,6.39,1,0,1.6,10,7,12.0,13.1,,0.49,0.36,-15.299999999999997,0.7258063215400857,-7.4999999999999964,-7.800000000000001,0.4500000000000002,1.0099999999999998,0.7300000000000004,-3.500000000000001,0.6600000000000001,3,1,-1.0999999999999996,0.13,-2,4,0,1,1,1,-1,-6.5,-0.8000000000000007,0.3889,0.3333,0.05560000000000004,0.4286,0.0833,0.0,-0.6,0.6,0.5,0.5,0.0,30,30,0,Away_Win
ISL00117,2016-17,2016-10-14,Punjab FC,FC Goa,Mohali,4-2-3-1,3-5-2,7.2,6.15,6.81,7.93,39.6,19.1,36.3,18.7,7,10,7,13,2,3,3,2,3,4,4,2,43.8,53.6,24.3,33.4,2,2,Clear,Good,Night,4.9,5.0,7.87,7.54,0,1,5.9,7,7,8.3,24.2,,0.49,0.49,3.3000000000000043,1.0909087903832533,0.40000000000000213,2.900000000000002,0.39000000000000057,-1.7799999999999994,-0.6949999999999985,-0.09999999999999964,0.33000000000000007,0,-1,-15.899999999999999,0.0,0,0,-3,-1,1,-1,2,19.499999999999996,20.200000000000003,0.3333,0.4444,-0.11110000000000003,0.375,0.5714,-0.1,0.3,-0.4,0.0,0.0,1.0,30,9,21,Draw
ISL00118,2016-17,2016-10-17,Punjab FC,Chennaiyin FC,Mohali,3-4-3,4-2-3-1,7.94,7.15,6.18,7.61,49.8,25.3,49.7,32.6,7,16,9,13,0,2,2,0,0,2,3,2,45.6,32.2,23.3,49.3,2,1,Clear,Poor,Night,5.5,0.5,6.49,5.05,1,1,2.7,7,12,21.7,5.0,,0.46,0.32,0.09999999999999432,1.002011870822561,-7.300000000000001,7.399999999999995,1.7600000000000007,-0.45999999999999996,0.6500000000000004,5.0,1.4400000000000004,-5,0,16.7,0.14,1,-2,3,-2,2,-3,0,22.3,-17.099999999999994,0.3125,0.4118,-0.0993,0.3333,0.3333,0.1,0.9,-0.8,0.5,0.0,0.5,3,30,-27,Away_Win
ISL00119,2016-17,2016-10-19,Chennaiyin FC,East Bengal FC,Chennai,5-3-2,3-4-3,6.67,6.56,7.0,6.11,38.9,23.9,56.6,36.4,12,20,10,11,2,1,3,2,3,3,4,2,48.9,41.2,45.4,37.7,0,2,Humid,Good,Night,3.6,0.7,6.19,6.12,0,0,9.5,12,15,11.1,18.3,,0.4,0.44,-17.700000000000003,0.6872790305160723,-12.5,-5.200000000000003,-0.33000000000000007,0.4499999999999993,0.0600000000000005,2.9000000000000004,0.07000000000000028,-3,0,-7.200000000000001,-0.03999999999999998,-2,2,9,-1,-1,-1,1,3.5,3.5,0.4444,0.6,-0.15559999999999996,0.5,0.5385,1.2,1.1,0.09999999999999987,0.4,0.28,0.32,2,7,-5,Draw
ISL00120,2016-17,2016-10-22,Jamshedpur FC,Kerala Blasters,Jamshedpur,3-4-3,4-3-3,7.22,8.25,5.5,7.06,59.3,28.6,43.5,28.9,9,17,8,8,3,2,1,1,3,2,1,3,39.0,47.4,26.9,27.5,1,3,Rainy,Good,Day,6.0,1.2,4.19,7.06,1,1,4.6,7,7,19.7,7.2,Away,0.39,0.33,15.799999999999997,1.3632180774211315,-0.29999999999999716,16.099999999999994,1.7199999999999998,1.1900000000000004,1.455,4.8,-2.869999999999999,0,0,12.5,0.06,-2,1,9,2,1,2,-1,12.100000000000001,19.9,0.36,0.4615,-0.10150000000000003,0.5833,0.2222,-0.7,0.7,-1.4,0.3333,0.3333,0.3333,8,10,-2,Home_Win
ISL00121,2016-17,2016-10-24,Mumbai City FC,ATK Mohun Bagan,Mumbai,4-3-3,3-5-2,7.18,6.56,7.74,6.56,15.5,7.8,35.5,22.7,8,13,13,9,2,2,0,1,3,4,0,1,36.4,48.9,40.4,47.6,1,1,Rainy,Good,Night,4.6,1.9,6.69,6.81,1,2,3.0,6,4,12.0,8.2,,0.43,0.32,-20.0,0.4366195953184238,-14.899999999999999,-5.1000000000000005,-0.5600000000000005,0.0,-0.28000000000000114,2.6999999999999997,-0.11999999999999922,2,-1,3.8000000000000007,0.10999999999999999,0,-5,4,2,1,3,3,-4.0,1.2999999999999972,0.3,0.4118,-0.11180000000000001,0.375,0.4286,-0.5,-0.1,-0.4,0.3333,0.0,0.6667,20,19,1,Away_Win
ISL00122,2016-17,2016-10-26,Hyderabad FC,Chennaiyin FC,Hyderabad,3-4-3,4-2-3-1,6.57,6.99,5.06,8.1,34.2,20.3,51.1,31.6,10,13,8,6,5,1,1,1,6,2,2,1,42.0,47.5,44.4,27.3,2,1,Rainy,Poor,Night,5.7,8.6,6.9,6.52,1,0,7.0,4,13,18.6,25.8,,0.33,0.33,-16.9,0.6692757985761647,-11.3,-5.599999999999998,1.5100000000000007,-1.1099999999999994,0.20000000000000018,-2.8999999999999995,0.3800000000000008,-9,1,-7.199999999999999,0.0,1,2,7,4,0,4,1,-2.3999999999999986,20.2,0.3333,0.4211,-0.08779999999999999,0.5,0.4,-0.3,1.0,-1.3,0.5,0.5,0.0,22,7,15,Home_Win
ISL00123,2016-17,2016-10-27,Hyderabad FC,Punjab FC,Hyderabad,4-4-2,5-3-2,6.82,6.67,7.29,7.42,55.3,27.2,43.5,25.6,8,17,5,14,2,0,1,1,2,1,2,1,31.1,21.6,23.2,54.2,2,1,Clear,Average,Night,5.1,5.3,7.72,7.72,0,0,7.0,4,4,7.8,23.0,Away,0.4,0.48,11.799999999999997,1.2712640755714768,1.5999999999999979,10.2,-0.46999999999999975,-0.75,-0.6100000000000003,-0.20000000000000018,0.0,0,0,-15.2,-0.07999999999999996,1,3,3,1,-1,0,0,7.900000000000002,-32.6,0.3846,0.2941,0.09050000000000002,0.5714,0.2857,-0.1,0.0,-0.1,0.4,0.28,0.32,1,10,-9,Draw
ISL00124,2016-17,2016-10-30,Punjab FC,NorthEast United FC,Mohali,5-3-2,3-5-2,6.07,7.38,6.1,6.43,37.4,24.1,33.7,22.4,12,12,6,10,1,0,5,2,2,0,7,3,48.0,54.7,40.6,34.5,2,1,Clear,Good,Day,7.4,9.7,6.34,8.32,0,0,6.1,2,2,8.9,22.3,,0.4,0.43,3.6999999999999957,1.1097919555513482,1.7000000000000028,1.999999999999993,-0.02999999999999936,0.9500000000000002,0.45999999999999996,-2.299999999999999,-1.9800000000000004,0,0,-13.4,-0.02999999999999997,1,6,2,-4,-2,-5,-3,7.399999999999999,20.200000000000003,0.2778,0.2105,0.0673,0.3,0.3636,-0.4,-0.8,0.4,0.0,1.0,0.0,3,30,-27,Home_Win
ISL00125,2016-17,2016-10-31,East Bengal FC,FC Goa,Kolkata,5-3-2,4-4-2,7.72,6.29,6.28,7.93,57.2,38.0,40.6,20.6,7,11,8,17,3,1,2,0,4,1,3,0,24.5,33.5,20.7,43.5,3,1,Rainy,Good,Night,7.5,9.6,8.03,7.06,3,0,6.5,13,7,17.1,7.3,,0.45,0.45,16.6,1.408866648062402,17.4,-0.7999999999999972,1.4399999999999995,-1.6399999999999997,-0.10000000000000053,-2.0999999999999996,0.9699999999999998,6,3,9.8,0.0,2,-1,-6,1,1,1,1,3.8000000000000007,-10.0,0.5714,0.4211,0.15030000000000004,0.7143,0.5,1.3,0.2,1.1,1.0,0.0,0.0,12,17,-5,Draw
ISL00126,2016-17,2016-10-31,Bengaluru FC,Hyderabad FC,Bengaluru,5-3-2,3-4-3,6.73,8.09,8.32,7.52,47.7,21.9,52.5,32.4,8,14,9,9,2,0,0,0,2,0,0,0,41.9,51.3,17.6,35.7,0,1,Overcast,Average,Night,7.4,3.0,5.68,9.81,1,0,2.5,7,5,23.5,12.6,Away,0.43,0.33,-4.799999999999997,0.9085712555102371,-10.5,5.700000000000003,-1.5899999999999999,0.5700000000000003,-0.5099999999999998,4.4,-4.130000000000001,2,1,10.9,0.09999999999999998,-1,-1,5,2,0,2,0,24.299999999999997,15.599999999999994,0.3684,0.3571,0.011300000000000032,0.375,0.1667,-0.2,-0.1,-0.1,1.0,0.0,0.0,17,4,13,Draw
ISL00127,2016-17,2016-11-02,Bengaluru FC,FC Goa,Bengaluru,4-2-3-1,3-4-3,5.94,7.87,7.32,6.81,37.6,21.9,36.4,23.6,7,14,5,10,6,1,2,2,9,2,2,2,53.6,26.5,19.9,31.2,0,2,Overcast,Good,Day,0.2,2.2,6.59,5.22,1,0,5.6,7,8,11.3,28.5,Both,0.48,0.41,1.2000000000000028,1.032966749184959,-1.7000000000000028,2.9000000000000057,-1.38,1.0600000000000005,-0.15999999999999925,-2.0,1.37,-1,1,-17.2,0.07,-2,2,4,4,-1,7,0,33.7,-4.699999999999999,0.35,0.4,-0.050000000000000044,0.3333,0.4444,0.1,0.1,0.0,0.5,0.5,0.0,2,2,0,Draw
ISL00128,2016-17,2016-11-02,Hyderabad FC,NorthEast United FC,Hyderabad,4-2-3-1,3-5-2,7.41,6.34,5.98,7.15,56.7,36.8,69.7,44.9,10,9,13,14,1,1,0,2,1,1,1,4,20.2,48.6,26.6,28.6,1,0,Rainy,Good,Night,0.5,4.6,7.7,8.18,0,0,1.9,6,1,25.6,10.3,,0.38,0.36,-13.0,0.8134862534453008,-8.100000000000001,-4.899999999999999,1.4299999999999997,-0.8100000000000005,0.3099999999999996,-4.1,-0.47999999999999954,5,0,15.3,0.020000000000000018,1,-3,-5,1,-1,0,-3,-6.400000000000002,20.0,0.3333,0.2,0.13329999999999997,0.5,0.3333,-0.3,-0.9,0.6000000000000001,0.0,1.0,0.0,2,3,-1,Away_Win
ISL00129,2016-17,2016-11-15,Bengaluru FC,NorthEast United FC,Bengaluru,4-2-3-1,3-4-3,7.14,7.5,6.53,7.32,50.9,35.3,49.7,24.0,11,14,11,16,2,1,1,2,2,1,1,2,20.1,16.7,39.5,50.6,2,0,Overcast,Poor,Night,1.2,5.1,6.51,4.84,1,0,5.3,8,3,14.1,21.0,,0.48,0.33,1.1999999999999957,1.024144663149967,11.299999999999997,-10.100000000000001,0.6099999999999994,0.17999999999999972,0.3949999999999996,-3.8999999999999995,1.67,5,1,-6.9,0.14999999999999997,2,0,-2,1,-1,1,-1,-19.4,-33.900000000000006,0.3333,0.2381,0.09519999999999998,0.3,0.3846,0.3,-0.8,1.1,1.0,0.0,0.0,13,13,0,Away_Win
ISL00130,2016-17,2016-11-17,Odisha FC,Jamshedpur FC,Bhubaneswar,4-4-2,4-2-3-1,7.41,6.74,6.43,6.48,53.4,27.7,62.4,33.0,7,18,9,15,2,1,0,2,2,1,1,4,34.1,39.3,54.1,23.1,2,2,Clear,Poor,Day,2.7,3.1,6.62,6.58,0,0,2.9,10,9,16.4,27.7,,0.32,0.44,-9.0,0.8557690936267478,-5.300000000000001,-3.6999999999999993,0.9800000000000004,0.2599999999999998,0.6200000000000001,-0.3999999999999999,0.040000000000000036,1,0,-11.3,-0.12,0,-2,3,2,-1,1,-3,-20.0,16.199999999999996,0.2917,0.3846,-0.09289999999999998,0.2308,0.1538,-0.6,-0.2,-0.39999999999999997,0.4,0.28,0.32,30,26,4,Away_Win
ISL00131,2016-17,2016-11-17,NorthEast United FC,Mumbai City FC,Guwahati,4-2-3-1,5-3-2,7.88,7.28,6.45,7.68,52.5,25.8,25.1,17.1,9,16,9,15,2,1,1,0,2,1,2,0,51.3,48.6,31.7,38.4,0,1,Clear,Average,Night,6.3,2.6,5.76,4.51,1,0,5.0,6,6,19.3,15.9,,0.38,0.45,27.4,2.091632632815684,8.7,18.7,1.4299999999999997,-0.39999999999999947,0.5150000000000006,3.6999999999999997,1.25,0,1,3.4000000000000004,-0.07,-1,0,1,1,1,0,1,19.599999999999998,10.200000000000003,0.2727,0.2857,-0.013000000000000012,0.0,0.25,-0.8,-0.5,-0.30000000000000004,1.0,0.0,0.0,2,24,-22,Draw
ISL00132,2016-17,2016-11-18,Jamshedpur FC,Hyderabad FC,Jamshedpur,4-2-3-1,4-4-2,6.4,6.56,7.29,7.17,29.6,19.8,55.6,35.8,5,20,6,14,2,2,1,0,2,2,2,1,28.3,24.3,15.9,21.2,0,1,Humid,Good,Day,0.0,1.3,5.28,7.89,2,2,6.5,12,6,29.3,14.3,,0.44,0.31,-26.0,0.5323740049687041,-15.999999999999996,-10.000000000000004,-0.8899999999999997,-0.6100000000000003,-0.75,-1.3,-2.6099999999999994,6,0,15.0,0.13,-1,-1,6,1,2,0,1,12.4,3.1000000000000014,0.4074,0.3125,0.09489999999999998,0.6154,0.1429,-0.1,-0.4,0.30000000000000004,0.5,0.0,0.5,1,16,-15,Home_Win
ISL00133,2016-17,2016-11-19,FC Goa,Hyderabad FC,Goa,3-4-3,4-2-3-1,6.44,7.12,7.24,7.64,41.1,27.8,25.4,12.4,7,15,10,15,3,0,2,0,3,3,2,0,44.6,48.9,54.3,23.1,0,1,Clear,Good,Night,6.8,2.9,5.75,6.16,0,0,2.7,9,5,15.2,28.4,,0.38,0.43,15.700000000000003,1.6181095991694494,15.4,0.3000000000000025,-0.7999999999999998,-0.5199999999999996,-0.6599999999999993,3.9,-0.41000000000000014,4,0,-13.2,-0.04999999999999999,-1,-3,0,1,0,1,3,-9.699999999999996,25.799999999999997,0.381,0.2941,0.08690000000000003,0.3636,0.125,0.0,-0.4,0.4,0.4,0.28,0.32,17,1,16,Draw
ISL00134,2016-17,2016-11-19,Jamshedpur FC,Bengaluru FC,Jamshedpur,3-5-2,4-2-3-1,6.91,8.19,7.06,7.42,59.7,29.8,50.7,28.9,15,12,10,10,5,2,2,1,7,3,2,2,39.2,18.4,43.7,16.8,1,1,Overcast,Good,Night,6.7,2.2,6.06,7.96,1,1,8.2,15,5,28.0,29.5,,0.3,0.42,9.0,1.1775145606480155,0.9000000000000021,8.099999999999998,-0.14999999999999947,0.7699999999999996,0.3099999999999996,4.5,-1.9000000000000004,10,0,-1.5,-0.12,0,5,2,3,1,5,1,-4.5,1.5999999999999979,0.4286,0.3182,0.1104,0.6429,0.3636,0.2,-0.3,0.5,0.3333,0.3333,0.3333,1,4,-3,Away_Win
ISL00135,2016-17,2016-11-19,East Bengal FC,FC Goa,Kolkata,4-3-3,3-4-3,7.45,6.97,6.84,7.39,51.6,28.9,55.5,36.2,10,11,8,17,0,1,5,0,1,1,6,1,25.9,22.6,44.2,23.6,0,0,Humid,Poor,Night,2.0,1.8,5.78,5.92,3,0,5.6,11,7,16.9,11.8,,0.31,0.42,-3.8999999999999986,0.9297295622108896,-7.300000000000004,3.4000000000000057,0.6100000000000003,-0.41999999999999993,0.09499999999999975,0.19999999999999996,-0.13999999999999968,4,3,5.099999999999998,-0.10999999999999999,0,2,-6,-5,1,-5,0,-18.300000000000004,-1.0,0.5455,0.3636,0.1819,0.625,0.4,1.1,0.1,1.0,0.75,0.25,0.0,19,1,18,Away_Win
ISL00136,2016-17,2016-11-25,ATK Mohun Bagan,Jamshedpur FC,Kolkata,4-2-3-1,4-4-2,6.5,7.73,5.09,6.91,63.5,40.0,51.2,34.0,8,14,7,13,1,0,0,3,3,0,0,5,32.2,34.4,40.3,25.7,0,0,Humid,Good,Night,4.4,4.0,8.52,7.62,0,0,4.5,4,12,9.3,10.7,Both,0.42,0.38,12.299999999999997,1.2402341327667707,6.0,6.299999999999997,1.4100000000000001,0.8200000000000003,1.1150000000000002,0.40000000000000036,0.8999999999999995,-8,0,-1.3999999999999986,0.03999999999999998,0,1,1,1,-3,3,-5,-8.099999999999994,8.7,0.4444,0.4138,0.030600000000000016,0.4,0.2143,-0.1,0.2,-0.30000000000000004,0.4,0.28,0.32,30,6,24,Away_Win
ISL00137,2016-17,2016-11-26,Mumbai City FC,Hyderabad FC,Mumbai,4-4-2,3-4-3,6.34,6.64,6.56,7.33,29.3,19.4,40.2,23.3,10,14,9,11,1,3,2,2,1,4,2,2,19.8,28.3,27.1,49.5,1,0,Humid,Poor,Night,2.1,6.5,6.95,5.51,0,0,7.2,7,3,19.1,26.5,,0.32,0.46,-10.900000000000002,0.7288555400856864,-3.900000000000002,-7.0,-0.21999999999999975,-0.6900000000000004,-0.45500000000000007,-4.4,1.4400000000000004,4,0,-7.399999999999999,-0.14,1,1,3,-1,1,-1,2,-7.300000000000001,-21.2,0.2727,0.2778,-0.005099999999999993,0.3333,0.1111,-0.5,-0.5,0.0,0.4,0.28,0.32,9,7,2,Away_Win
ISL00138,2016-17,2016-11-28,Punjab FC,Chennaiyin FC,Mohali,5-3-2,3-4-3,6.77,7.11,6.89,6.79,33.9,16.7,23.9,11.4,13,14,7,8,1,2,1,0,2,2,2,0,17.5,35.9,31.8,25.1,0,1,Rainy,Good,Day,7.3,0.0,6.17,7.93,1,2,3.6,5,10,9.6,21.3,,0.44,0.44,10.0,1.4184094483642475,5.299999999999999,4.700000000000001,-0.1200000000000001,0.3200000000000003,0.09999999999999964,7.3,-1.7599999999999998,-5,-1,-11.700000000000001,0.0,-1,6,6,0,2,0,2,-14.3,10.799999999999997,0.3158,0.4,-0.0842,0.3636,0.3636,0.2,0.9,-0.7,0.3333,0.0,0.6667,29,30,-1,Away_Win
ISL00139,2016-17,2016-11-29,Hyderabad FC,Punjab FC,Hyderabad,4-3-3,4-2-3-1,7.09,6.87,7.03,7.27,53.9,33.2,44.5,22.5,5,11,11,13,2,1,0,1,3,1,2,1,49.5,29.7,31.3,43.9,3,0,Humid,Good,Night,3.9,3.9,8.24,5.8,0,0,8.7,5,5,6.7,21.9,,0.33,0.37,9.399999999999999,1.2112356828683857,10.700000000000003,-1.3000000000000043,0.05999999999999961,-0.39999999999999947,-0.16999999999999993,0.0,2.4400000000000004,0,0,-15.2,-0.03999999999999998,3,-6,-2,2,0,1,0,18.2,-14.2,0.3158,0.3,0.015800000000000036,0.4444,0.25,-0.1,-0.1,0.0,0.0,1.0,0.0,3,1,2,Away_Win
ISL00140,2016-17,2016-12-01,FC Goa,Jamshedpur FC,Goa,3-4-3,4-3-3,6.81,7.13,6.64,7.51,39.9,26.0,56.7,25.9,9,16,4,5,2,1,3,0,4,1,5,0,35.2,32.7,44.7,40.2,1,0,Clear,Poor,Night,4.1,2.9,5.64,7.65,3,0,5.1,7,12,20.2,20.1,,0.47,0.39,-16.800000000000004,0.7037035795937249,0.10000000000000142,-16.900000000000006,0.16999999999999993,-0.3799999999999999,-0.10499999999999954,1.1999999999999997,-2.0100000000000007,-5,3,0.09999999999999787,0.07999999999999996,1,5,11,-1,1,-1,1,-9.5,-7.5,0.3913,0.4333,-0.04200000000000004,0.3333,0.2667,0.4,0.2,0.2,1.0,0.0,0.0,12,6,6,Draw
ISL00141,2016-17,2016-12-01,Odisha FC,NorthEast United FC,Bhubaneswar,5-3-2,3-5-2,6.54,7.37,6.35,6.41,46.3,27.2,49.6,24.4,4,12,7,15,1,0,1,1,2,0,1,1,20.8,38.0,38.6,53.6,1,1,Clear,Good,Day,2.2,1.9,5.59,9.25,3,0,3.4,7,7,5.3,18.0,,0.42,0.49,-3.3000000000000043,0.9334675537363801,2.8000000000000007,-6.100000000000005,0.1900000000000004,0.96,0.5750000000000002,0.30000000000000027,-3.66,0,3,-12.7,-0.07,0,-3,-3,0,-1,1,-1,-17.8,-15.600000000000001,0.28,0.2609,0.019100000000000006,0.2143,0.4286,-0.3,-0.6,0.3,0.75,0.25,0.0,14,14,0,Draw
ISL00142,2016-17,2016-12-02,Chennaiyin FC,FC Goa,Chennai,5-3-2,3-4-3,7.88,6.72,6.74,7.71,87.3,42.9,30.1,14.0,4,5,7,14,3,1,4,1,3,2,4,1,54.4,50.3,40.0,53.4,0,0,Overcast,Poor,Night,9.6,8.5,7.54,6.14,0,0,2.9,10,7,17.3,5.5,Away,0.43,0.4,57.199999999999996,2.9003312623484176,28.9,28.299999999999997,1.1399999999999997,-0.9900000000000002,0.07500000000000018,1.0999999999999996,1.4000000000000004,3,0,11.8,0.02999999999999997,0,-3,-9,-1,0,-1,1,14.399999999999999,-3.1000000000000014,0.4286,0.375,0.05359999999999998,0.4444,0.4545,0.9,0.4,0.5,0.4,0.28,0.32,4,1,3,Away_Win
ISL00143,2016-17,2016-12-04,Hyderabad FC,Jamshedpur FC,Hyderabad,4-2-3-1,3-5-2,6.72,7.02,5.78,6.93,58.8,27.0,42.0,26.3,10,18,8,19,2,0,3,2,2,0,3,2,26.8,54.0,41.5,31.5,2,2,Rainy,Good,Night,3.6,5.8,6.62,6.23,2,3,9.9,4,10,8.2,6.8,,0.48,0.36,16.799999999999997,1.3999996666667458,0.6999999999999993,16.099999999999998,0.9399999999999995,0.08999999999999986,0.5149999999999988,-2.1999999999999997,0.3899999999999997,-6,-1,1.3999999999999995,0.12,0,2,-1,-1,-2,-1,-2,-14.7,22.5,0.3,0.4194,-0.1194,0.4,0.25,-0.1,0.2,-0.30000000000000004,0.4,0.0,0.6,5,3,2,Draw
ISL00144,2016-17,2016-12-04,Jamshedpur FC,Odisha FC,Jamshedpur,4-2-3-1,3-5-2,7.5,7.91,6.81,7.29,57.0,29.7,63.7,39.8,9,11,13,12,1,0,2,1,1,0,2,2,40.5,43.2,20.3,49.7,1,1,Humid,Good,Night,6.7,0.0,4.66,6.67,1,0,4.4,8,5,10.4,19.6,Both,0.39,0.31,-6.700000000000003,0.8948193257740461,-10.099999999999998,3.399999999999995,0.6900000000000004,0.6200000000000001,0.6550000000000002,6.7,-2.01,3,1,-9.200000000000001,0.08000000000000002,0,-4,-1,-1,-1,-1,-2,20.2,-6.5,0.4062,0.2692,0.137,0.6,0.3636,0.3,-0.3,0.6,1.0,0.0,0.0,1,3,-2,Draw
ISL00145,2016-17,2016-12-09,Kerala Blasters,FC Goa,Kochi,4-2-3-1,4-3-3,6.95,6.73,6.5,7.73,64.2,41.9,36.6,20.5,5,18,18,11,2,0,1,1,2,0,2,3,41.5,46.4,42.4,31.2,2,1,Overcast,Average,Day,8.6,9.3,7.29,7.92,1,1,8.0,4,9,28.3,11.1,,0.42,0.35,27.6,1.7540978813940213,21.4,6.200000000000003,0.4500000000000002,-1.0,-0.27500000000000036,-0.7000000000000011,-0.6299999999999999,-5,0,17.200000000000003,0.07,1,-13,7,1,-1,0,-3,-0.8999999999999986,15.2,0.4444,0.4,0.044399999999999995,0.5882,0.5,0.2,0.6,-0.39999999999999997,0.3333,0.3333,0.3333,30,7,23,Draw
ISL00146,2016-17,2016-12-10,Punjab FC,Hyderabad FC,Mohali,3-4-3,4-2-3-1,7.12,6.74,6.14,5.98,42.4,19.6,29.8,20.0,9,11,5,10,1,1,2,0,2,1,3,1,27.2,23.6,53.6,17.9,1,4,Overcast,Good,Day,6.3,3.4,7.07,7.81,1,0,5.5,7,5,19.5,12.2,Both,0.37,0.32,12.599999999999998,1.4228183144904984,-0.3999999999999986,12.999999999999996,0.9800000000000004,0.7599999999999998,0.8699999999999992,2.9,-0.7399999999999993,2,1,7.300000000000001,0.04999999999999999,-3,4,1,-1,1,-1,0,-26.400000000000002,5.700000000000003,0.3333,0.2857,0.047599999999999976,0.3333,0.2,0.0,0.0,0.0,0.5,0.5,0.0,11,6,5,Draw
ISL00147,2016-17,2016-12-10,East Bengal FC,Bengaluru FC,Kolkata,4-2-3-1,4-4-2,5.64,7.11,7.17,7.22,60.7,27.4,44.1,21.5,10,15,8,21,3,1,1,2,3,2,2,3,27.7,37.6,38.2,21.6,3,0,Humid,Good,Day,2.0,9.2,6.78,7.49,0,0,4.5,8,5,17.6,16.6,,0.35,0.4,16.6,1.37641692144741,5.899999999999999,10.700000000000003,-1.5300000000000002,-0.10999999999999943,-0.8200000000000003,-7.199999999999999,-0.71,3,0,1.0,-0.050000000000000044,3,2,-6,2,-1,1,-1,-10.500000000000004,16.0,0.5217,0.3478,0.17390000000000005,0.5556,0.4167,0.7,-0.1,0.7999999999999999,0.0,1.0,0.0,21,21,0,Draw
